=== NEAR-EMPTY CSV FILES (1-5 data rows only — likely 1-2 stray trades) ===
Total: 3,927
These files have very few data rows (1-5). Either the strike had almost no
trading activity, or the data is incomplete. Vendor should confirm or backfill.

Format: SYMBOL  STRIKE  OPT  EXPIRY  ROWS  FILEPATH
NIFTY   12500  CE   2021-03-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-10/NIFTY_12500_CE_10_MAR_21.csv
NIFTY   12850  PE   2021-03-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-10/NIFTY_12850_PE_10_MAR_21.csv
NIFTY   12950  PE   2021-03-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-10/NIFTY_12950_PE_10_MAR_21.csv
NIFTY   14050  CE   2021-03-10  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-10/NIFTY_14050_CE_10_MAR_21.csv
NIFTY   12150  CE   2021-03-18  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-18/NIFTY_12150_CE_18_MAR_21.csv
NIFTY   12500  CE   2021-03-18  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-18/NIFTY_12500_CE_18_MAR_21.csv
NIFTY   13400  CE   2021-03-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-18/NIFTY_13400_CE_18_MAR_21.csv
NIFTY   13450  CE   2021-03-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-18/NIFTY_13450_CE_18_MAR_21.csv
NIFTY   13550  CE   2021-03-18  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-18/NIFTY_13550_CE_18_MAR_21.csv
NIFTY   16300  PE   2021-03-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-18/NIFTY_16300_PE_18_MAR_21.csv
NIFTY   16700  PE   2021-03-18  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-18/NIFTY_16700_PE_18_MAR_21.csv
NIFTY   12550  CE   2021-03-25  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-25/NIFTY_12550_CE_25_MAR_21.csv
NIFTY   12650  CE   2021-03-25  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-25/NIFTY_12650_CE_25_MAR_21.csv
NIFTY   12750  CE   2021-03-25  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-25/NIFTY_12750_CE_25_MAR_21.csv
NIFTY   12850  CE   2021-03-25  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-25/NIFTY_12850_CE_25_MAR_21.csv
NIFTY   12950  CE   2021-03-25  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-25/NIFTY_12950_CE_25_MAR_21.csv
NIFTY   13350  CE   2021-03-25  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-25/NIFTY_13350_CE_25_MAR_21.csv
NIFTY   16350  PE   2021-03-25  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-25/NIFTY_16350_PE_25_MAR_21.csv
NIFTY   16550  PE   2021-03-25  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-25/NIFTY_16550_PE_25_MAR_21.csv
NIFTY   16600  PE   2021-03-25  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-25/NIFTY_16600_PE_25_MAR_21.csv
NIFTY   16700  PE   2021-03-25  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-03-25/NIFTY_16700_PE_25_MAR_21.csv
NIFTY   12300  CE   2021-04-01  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_12300_CE_01_APR_21.csv
NIFTY   12500  CE   2021-04-01  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_12500_CE_01_APR_21.csv
NIFTY   12600  CE   2021-04-01  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_12600_CE_01_APR_21.csv
NIFTY   12750  CE   2021-04-01  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_12750_CE_01_APR_21.csv
NIFTY   12800  CE   2021-04-01  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_12800_CE_01_APR_21.csv
NIFTY   12900  CE   2021-04-01  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_12900_CE_01_APR_21.csv
NIFTY   13050  CE   2021-04-01  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_13050_CE_01_APR_21.csv
NIFTY   13150  CE   2021-04-01  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_13150_CE_01_APR_21.csv
NIFTY   13250  CE   2021-04-01  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_13250_CE_01_APR_21.csv
NIFTY   13300  CE   2021-04-01  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_13300_CE_01_APR_21.csv
NIFTY   13350  CE   2021-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_13350_CE_01_APR_21.csv
NIFTY   13400  CE   2021-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_13400_CE_01_APR_21.csv
NIFTY   13550  CE   2021-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_13550_CE_01_APR_21.csv
NIFTY   13650  CE   2021-04-01  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_13650_CE_01_APR_21.csv
NIFTY   15650  PE   2021-04-01  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_15650_PE_01_APR_21.csv
NIFTY   15850  PE   2021-04-01  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_15850_PE_01_APR_21.csv
NIFTY   16050  PE   2021-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_16050_PE_01_APR_21.csv
NIFTY   16400  PE   2021-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_16400_PE_01_APR_21.csv
NIFTY   16500  PE   2021-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_16500_PE_01_APR_21.csv
NIFTY   16550  PE   2021-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_16550_PE_01_APR_21.csv
NIFTY   16600  PE   2021-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_16600_PE_01_APR_21.csv
NIFTY   16800  PE   2021-04-01  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-01/NIFTY_16800_PE_01_APR_21.csv
NIFTY   12850  CE   2021-04-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_12850_CE_08_APR_21.csv
NIFTY   12900  CE   2021-04-08  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_12900_CE_08_APR_21.csv
NIFTY   12950  CE   2021-04-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_12950_CE_08_APR_21.csv
NIFTY   13050  CE   2021-04-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_13050_CE_08_APR_21.csv
NIFTY   13150  CE   2021-04-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_13150_CE_08_APR_21.csv
NIFTY   13250  CE   2021-04-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_13250_CE_08_APR_21.csv
NIFTY   13300  CE   2021-04-08  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_13300_CE_08_APR_21.csv
NIFTY   13350  CE   2021-04-08  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_13350_CE_08_APR_21.csv
NIFTY   13450  CE   2021-04-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_13450_CE_08_APR_21.csv
NIFTY   13550  CE   2021-04-08  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_13550_CE_08_APR_21.csv
NIFTY   15750  PE   2021-04-08  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_15750_PE_08_APR_21.csv
NIFTY   15850  PE   2021-04-08  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_15850_PE_08_APR_21.csv
NIFTY   15950  PE   2021-04-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_15950_PE_08_APR_21.csv
NIFTY   16100  PE   2021-04-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_16100_PE_08_APR_21.csv
NIFTY   16350  PE   2021-04-08  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_16350_PE_08_APR_21.csv
NIFTY   16700  PE   2021-04-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_16700_PE_08_APR_21.csv
NIFTY   16750  PE   2021-04-08  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-08/NIFTY_16750_PE_08_APR_21.csv
NIFTY   12950  CE   2021-04-15  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-15/NIFTY_12950_CE_15_APR_21.csv
NIFTY   13050  CE   2021-04-15  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-15/NIFTY_13050_CE_15_APR_21.csv
NIFTY   13150  CE   2021-04-15  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-15/NIFTY_13150_CE_15_APR_21.csv
NIFTY   15750  PE   2021-04-15  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-15/NIFTY_15750_PE_15_APR_21.csv
NIFTY   15850  PE   2021-04-15  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-15/NIFTY_15850_PE_15_APR_21.csv
NIFTY   16100  PE   2021-04-15  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-15/NIFTY_16100_PE_15_APR_21.csv
NIFTY   16250  PE   2021-04-15  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-15/NIFTY_16250_PE_15_APR_21.csv
NIFTY   16300  PE   2021-04-15  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-15/NIFTY_16300_PE_15_APR_21.csv
NIFTY   16700  PE   2021-04-15  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-15/NIFTY_16700_PE_15_APR_21.csv
NIFTY   12850  CE   2021-04-22  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-22/NIFTY_12850_CE_22_APR_21.csv
NIFTY   12900  CE   2021-04-22  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-22/NIFTY_12900_CE_22_APR_21.csv
NIFTY   12950  CE   2021-04-22  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-22/NIFTY_12950_CE_22_APR_21.csv
NIFTY   13150  CE   2021-04-22  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-22/NIFTY_13150_CE_22_APR_21.csv
NIFTY   15550  PE   2021-04-22  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-22/NIFTY_15550_PE_22_APR_21.csv
NIFTY   15650  PE   2021-04-22  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-22/NIFTY_15650_PE_22_APR_21.csv
NIFTY   15900  PE   2021-04-22  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-22/NIFTY_15900_PE_22_APR_21.csv
NIFTY   12250  CE   2021-04-29  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_12250_CE_29_APR_21.csv
NIFTY   12550  CE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_12550_CE_29_APR_21.csv
NIFTY   12650  CE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_12650_CE_29_APR_21.csv
NIFTY   12750  CE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_12750_CE_29_APR_21.csv
NIFTY   12950  CE   2021-04-29  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_12950_CE_29_APR_21.csv
NIFTY   13250  CE   2021-04-29  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_13250_CE_29_APR_21.csv
NIFTY   15750  PE   2021-04-29  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_15750_PE_29_APR_21.csv
NIFTY   15850  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_15850_PE_29_APR_21.csv
NIFTY   16050  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_16050_PE_29_APR_21.csv
NIFTY   16150  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_16150_PE_29_APR_21.csv
NIFTY   16250  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_16250_PE_29_APR_21.csv
NIFTY   16350  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_16350_PE_29_APR_21.csv
NIFTY   16450  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_16450_PE_29_APR_21.csv
NIFTY   16550  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_16550_PE_29_APR_21.csv
NIFTY   16600  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_16600_PE_29_APR_21.csv
NIFTY   16650  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_16650_PE_29_APR_21.csv
NIFTY   16700  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_16700_PE_29_APR_21.csv
NIFTY   16750  PE   2021-04-29  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-04-29/NIFTY_16750_PE_29_APR_21.csv
NIFTY   12950  CE   2021-05-06  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_12950_CE_06_MAY_21.csv
NIFTY   13050  CE   2021-05-06  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_13050_CE_06_MAY_21.csv
NIFTY   13100  CE   2021-05-06  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_13100_CE_06_MAY_21.csv
NIFTY   13150  CE   2021-05-06  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_13150_CE_06_MAY_21.csv
NIFTY   13250  CE   2021-05-06  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_13250_CE_06_MAY_21.csv
NIFTY   13300  CE   2021-05-06  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_13300_CE_06_MAY_21.csv
NIFTY   13450  CE   2021-05-06  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_13450_CE_06_MAY_21.csv
NIFTY   15850  PE   2021-05-06  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_15850_PE_06_MAY_21.csv
NIFTY   16100  PE   2021-05-06  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_16100_PE_06_MAY_21.csv
NIFTY   16500  PE   2021-05-06  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_16500_PE_06_MAY_21.csv
NIFTY   16650  PE   2021-05-06  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-06/NIFTY_16650_PE_06_MAY_21.csv
NIFTY   13300  CE   2021-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-12/NIFTY_13300_CE_12_MAY_21.csv
NIFTY   13550  CE   2021-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-12/NIFTY_13550_CE_12_MAY_21.csv
NIFTY   13600  CE   2021-05-12  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-12/NIFTY_13600_CE_12_MAY_21.csv
NIFTY   13650  CE   2021-05-12  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-12/NIFTY_13650_CE_12_MAY_21.csv
NIFTY   13750  CE   2021-05-12  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-12/NIFTY_13750_CE_12_MAY_21.csv
NIFTY   13850  CE   2021-05-12  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-12/NIFTY_13850_CE_12_MAY_21.csv
NIFTY   13950  CE   2021-05-12  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-12/NIFTY_13950_CE_12_MAY_21.csv
NIFTY   15650  PE   2021-05-12  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-12/NIFTY_15650_PE_12_MAY_21.csv
NIFTY   15850  PE   2021-05-12  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-12/NIFTY_15850_PE_12_MAY_21.csv
NIFTY   16650  PE   2021-05-12  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-12/NIFTY_16650_PE_12_MAY_21.csv
NIFTY   12800  CE   2021-05-20  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_12800_CE_20_MAY_21.csv
NIFTY   13200  CE   2021-05-20  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_13200_CE_20_MAY_21.csv
NIFTY   13300  CE   2021-05-20  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_13300_CE_20_MAY_21.csv
NIFTY   13400  CE   2021-05-20  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_13400_CE_20_MAY_21.csv
NIFTY   13600  CE   2021-05-20  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_13600_CE_20_MAY_21.csv
NIFTY   13650  CE   2021-05-20  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_13650_CE_20_MAY_21.csv
NIFTY   13750  CE   2021-05-20  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_13750_CE_20_MAY_21.csv
NIFTY   15650  PE   2021-05-20  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_15650_PE_20_MAY_21.csv
NIFTY   15750  PE   2021-05-20  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_15750_PE_20_MAY_21.csv
NIFTY   15900  PE   2021-05-20  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_15900_PE_20_MAY_21.csv
NIFTY   15950  PE   2021-05-20  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_15950_PE_20_MAY_21.csv
NIFTY   16450  PE   2021-05-20  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-20/NIFTY_16450_PE_20_MAY_21.csv
NIFTY   13050  CE   2021-05-27  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-27/NIFTY_13050_CE_27_MAY_21.csv
NIFTY   13150  CE   2021-05-27  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-27/NIFTY_13150_CE_27_MAY_21.csv
NIFTY   13650  CE   2021-05-27  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-27/NIFTY_13650_CE_27_MAY_21.csv
NIFTY   14050  CE   2021-05-27  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-27/NIFTY_14050_CE_27_MAY_21.csv
NIFTY   16350  PE   2021-05-27  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-05-27/NIFTY_16350_PE_27_MAY_21.csv
NIFTY   13400  CE   2021-06-03  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-03/NIFTY_13400_CE_03_JUN_21.csv
NIFTY   13600  CE   2021-06-03  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-03/NIFTY_13600_CE_03_JUN_21.csv
NIFTY   13700  CE   2021-06-03  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-03/NIFTY_13700_CE_03_JUN_21.csv
NIFTY   13850  CE   2021-06-03  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-03/NIFTY_13850_CE_03_JUN_21.csv
NIFTY   14100  CE   2021-06-03  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-03/NIFTY_14100_CE_03_JUN_21.csv
NIFTY   14150  CE   2021-06-03  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-03/NIFTY_14150_CE_03_JUN_21.csv
NIFTY   16700  PE   2021-06-03  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-03/NIFTY_16700_PE_03_JUN_21.csv
NIFTY   16750  PE   2021-06-03  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-03/NIFTY_16750_PE_03_JUN_21.csv
NIFTY   16850  PE   2021-06-03  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-03/NIFTY_16850_PE_03_JUN_21.csv
NIFTY   17000  PE   2021-06-03  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-03/NIFTY_17000_PE_03_JUN_21.csv
NIFTY   12800  CE   2021-06-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_12800_CE_10_JUN_21.csv
NIFTY   12850  CE   2021-06-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_12850_CE_10_JUN_21.csv
NIFTY   13600  CE   2021-06-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_13600_CE_10_JUN_21.csv
NIFTY   13700  CE   2021-06-10  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_13700_CE_10_JUN_21.csv
NIFTY   13800  CE   2021-06-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_13800_CE_10_JUN_21.csv
NIFTY   13900  CE   2021-06-10  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_13900_CE_10_JUN_21.csv
NIFTY   14100  CE   2021-06-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_14100_CE_10_JUN_21.csv
NIFTY   14150  CE   2021-06-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_14150_CE_10_JUN_21.csv
NIFTY   14550  CE   2021-06-10  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_14550_CE_10_JUN_21.csv
NIFTY   16750  PE   2021-06-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_16750_PE_10_JUN_21.csv
NIFTY   16900  PE   2021-06-10  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-10/NIFTY_16900_PE_10_JUN_21.csv
NIFTY   12800  CE   2021-06-17  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-17/NIFTY_12800_CE_17_JUN_21.csv
NIFTY   13550  PE   2021-06-17  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-17/NIFTY_13550_PE_17_JUN_21.csv
NIFTY   13900  CE   2021-06-17  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-17/NIFTY_13900_CE_17_JUN_21.csv
NIFTY   14100  CE   2021-06-17  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-17/NIFTY_14100_CE_17_JUN_21.csv
NIFTY   16850  PE   2021-06-17  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-17/NIFTY_16850_PE_17_JUN_21.csv
NIFTY   17100  PE   2021-06-17  rows= 5  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-17/NIFTY_17100_PE_17_JUN_21.csv
NIFTY   17150  PE   2021-06-17  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-17/NIFTY_17150_PE_17_JUN_21.csv
NIFTY   10100  CE   2021-06-24  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_10100_CE_24_JUN_21.csv
NIFTY   10200  PE   2021-06-24  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_10200_PE_24_JUN_21.csv
NIFTY   10400  CE   2021-06-24  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_10400_CE_24_JUN_21.csv
NIFTY   10600  CE   2021-06-24  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_10600_CE_24_JUN_21.csv
NIFTY   10600  PE   2021-06-24  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_10600_PE_24_JUN_21.csv
NIFTY   10700  PE   2021-06-24  rows= 3  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_10700_PE_24_JUN_21.csv
NIFTY   10800  PE   2021-06-24  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_10800_PE_24_JUN_21.csv
NIFTY   10900  CE   2021-06-24  rows= 1  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_10900_CE_24_JUN_21.csv
NIFTY   11100  PE   2021-06-24  rows= 4  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_11100_PE_24_JUN_21.csv
NIFTY   11600  CE   2021-06-24  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_11600_CE_24_JUN_21.csv
NIFTY   11700  CE   2021-06-24  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_11700_CE_24_JUN_21.csv
NIFTY   11900  CE   2021-06-24  rows= 2  Backtesting Options Data/nifty 2014-2024 mid/2021/2021-06-24/NIFTY_11900_CE_24_JUN_21.csv
